"","ï..time","paintmark","diet","colony","diet_pairing","date","hours","mins","secs","QUESTIONABLE.DATA","X","YES.COUNT","NO.COUNT","X.1","protein"
"2848","26:58:00","ogo","orange","AV165","16110","Oct12",1,12,58,"no",NA,"",NA,NA,"Low"
"2849","27:23:00","ggp","yellow","AV165","16110","Oct12",1,13,23,"no",NA,"",NA,NA,"High"
"2850","28:29:00","ggp","yellow","AV165","16110","Oct12",1,14,29,"no",NA,"",NA,NA,"High"
"2851","28:47:00","ogo","orange","AV165","16110","Oct12",1,14,47,"no",NA,"",NA,NA,"Low"
"2852","29:00:00","xxb","orange","AV165","16110","Oct12",1,15,0,"no",NA,"",NA,NA,"Low"
"2853","15:16","xxg","orange","NS163","16110","Oct15",0,15,16,"no",NA,"",NA,NA,"Low"
"2854","15:17","xyw","orange","NS163","16110","Oct15",0,15,17,"no",NA,"",NA,NA,"Low"
"2855","15:31","pgo","yellow","NS163","16110","Oct15",0,15,31,"no",NA,"",NA,NA,"High"
"2856","15:43","xyw","orange","NS163","16110","Oct15",0,15,43,"no",NA,"",NA,NA,"Low"
"2857","15:52","pgo","orange","NS163","16110","Oct15",0,15,52,"no",NA,"",NA,NA,"Low"
"2858","16:03","xwp","orange","NS163","16110","Oct15",0,16,3,"no",NA,"",NA,NA,"Low"
"2859","16:35","xox","yellow","NS163","16110","Oct15",0,16,35,"no",NA,"",NA,NA,"High"
"2860","16:47","ogw","orange","NS163","16110","Oct15",0,16,47,"no",NA,"",NA,NA,"Low"
"2861","16:50","gbp","orange","NS163","16110","Oct15",0,16,50,"no",NA,"",NA,NA,"Low"
"2862","16:54","xyw","orange","NS163","16110","Oct15",0,16,54,"no",NA,"",NA,NA,"Low"
"2863","16:57","xww","orange","NS163","16110","Oct15",0,16,57,"no",NA,"",NA,NA,"Low"
"2864","17:12","pgo","yellow","NS163","16110","Oct15",0,17,12,"no",NA,"",NA,NA,"High"
"2865","17:35","pgw","orange","NS163","16110","Oct15",0,17,35,"no",NA,"",NA,NA,"Low"
"2866","17:58","xox","yellow","NS163","16110","Oct15",0,17,58,"no",NA,"",NA,NA,"High"
"2867","18:11","xyw","orange","NS163","16110","Oct15",0,18,11,"no",NA,"",NA,NA,"Low"
"2868","18:45","xog","orange","NS163","16110","Oct15",0,18,45,"no",NA,"",NA,NA,"Low"
"2869","18:50","gbp","orange","NS163","16110","Oct15",0,18,50,"no",NA,"",NA,NA,"Low"
"2870","18:59","xyo","yellow","NS163","16110","Oct15",0,18,59,"no",NA,"",NA,NA,"High"
"2871","19:24","pgw","orange","NS163","16110","Oct15",0,19,24,"no",NA,"",NA,NA,"Low"
"2872","19:24","xyw","orange","NS163","16110","Oct15",0,19,24,"no",NA,"",NA,NA,"Low"
"2873","19:24","xyb","orange","NS163","16110","Oct15",0,19,24,"no",NA,"",NA,NA,"Low"
"2874","20:24","xox","yellow","NS163","16110","Oct15",0,20,24,"no",NA,"",NA,NA,"High"
"2875","20:41","gbp","orange","NS163","16110","Oct15",0,20,41,"no",NA,"",NA,NA,"Low"
"2876","21:21","xyp","orange","NS163","16110","Oct15",0,21,21,"no",NA,"",NA,NA,"Low"
"2877","21:28","xog","orange","NS163","16110","Oct15",0,21,28,"no",NA,"",NA,NA,"Low"
"2878","21:38","xyw","orange","NS163","16110","Oct15",0,21,38,"no",NA,"",NA,NA,"Low"
"2879","22:00","pob","orange","NS163","16110","Oct15",0,22,0,"no",NA,"",NA,NA,"Low"
"2880","22:05","xww","orange","NS163","16110","Oct15",0,22,5,"no",NA,"",NA,NA,"Low"
"2881","22:48","ogw","yellow","NS163","16110","Oct15",0,22,48,"no",NA,"",NA,NA,"High"
"2882","22:51","xyw","orange","NS163","16110","Oct15",0,22,51,"no",NA,"",NA,NA,"Low"
"2883","23:02","xww","orange","NS163","16110","Oct15",0,23,2,"no",NA,"",NA,NA,"Low"
"2884","23:03","xox","yellow","NS163","16110","Oct15",0,23,3,"no",NA,"",NA,NA,"High"
"2885","23:03","gbp","yellow","NS163","16110","Oct15",0,23,3,"no",NA,"",NA,NA,"High"
"2886","23:41","xow","orange","NS163","16110","Oct15",0,23,41,"no",NA,"",NA,NA,"Low"
"2887","23:59","pgw","yellow","NS163","16110","Oct15",0,23,59,"no",NA,"",NA,NA,"High"
"2888","24:07:00","xww","orange","NS163","16110","Oct15",0,24,7,"no",NA,"",NA,NA,"Low"
"2889","24:17:00","xwo","yellow","NS163","16110","Oct15",0,24,17,"no",NA,"",NA,NA,"High"
"2890","24:49:00","xyw","orange","NS163","16110","Oct15",0,24,49,"no",NA,"",NA,NA,"Low"
"2891","25:03:00","xoc","yellow","NS163","16110","Oct15",0,25,3,"no",NA,"",NA,NA,"High"
"2892","25:10:00","xww","orange","NS163","16110","Oct15",0,25,10,"no",NA,"",NA,NA,"Low"
"2893","25:31:00","ogw","orange","NS163","16110","Oct15",0,25,31,"no",NA,"",NA,NA,"Low"
"2894","25:45:00","pob","orange","NS163","16110","Oct15",0,25,45,"no",NA,"",NA,NA,"Low"
"2895","25:48:00","xyw","orange","NS163","16110","Oct15",0,25,48,"no",NA,"",NA,NA,"Low"
"2896","25:54:00","gbp","orange","NS163","16110","Oct15",0,25,54,"no",NA,"",NA,NA,"Low"
"2897","26:25:00","xww","orange","NS163","16110","Oct15",0,26,25,"no",NA,"",NA,NA,"Low"
"2898","26:39:00","gyw","orange","NS163","16110","Oct15",0,26,39,"no",NA,"",NA,NA,"Low"
"2899","26:41:00","xyp","yellow","NS163","16110","Oct15",0,26,41,"no",NA,"",NA,NA,"High"
"2900","26:43:00","xyw","orange","NS163","16110","Oct15",0,26,43,"no",NA,"",NA,NA,"Low"
"2901","26:44:00","xox","yellow","NS163","16110","Oct15",0,26,44,"no",NA,"",NA,NA,"High"
"2902","27:03:00","pob","orange","NS163","16110","Oct15",0,27,3,"no",NA,"",NA,NA,"Low"
"2903","27:33:00","pgw","orange","NS163","16110","Oct15",0,27,33,"no",NA,"",NA,NA,"Low"
"2904","27:36:00","gbp","orange","NS163","16110","Oct15",0,27,36,"no",NA,"",NA,NA,"Low"
"2905","28:01:00","xyw","orange","NS163","16110","Oct15",0,28,1,"no",NA,"",NA,NA,"Low"
"2906","28:48:00","xow","orange","NS163","16110","Oct15",0,28,48,"no",NA,"",NA,NA,"Low"
"2907","28:53:00","ogw","orange","NS163","16110","Oct15",0,28,53,"no",NA,"",NA,NA,"Low"
"2908","28:56:00","gbp","orange","NS163","16110","Oct15",0,28,56,"no",NA,"",NA,NA,"Low"
"2909","28:57:00","xyw","orange","NS163","16110","Oct15",0,28,57,"no",NA,"",NA,NA,"Low"
"2910","29:18:00","xwp","yellow","NS163","16110","Oct15",0,29,18,"no",NA,"",NA,NA,"High"
"2911","29:43:00","xox","yellow","NS163","16110","Oct15",0,29,43,"no",NA,"",NA,NA,"High"
"2912","29:50:00","xyw","orange","NS163","16110","Oct15",0,29,50,"no",NA,"",NA,NA,"Low"
"2913","30:20:00","xww","orange","NS163","16110","Oct15",0,30,20,"no",NA,"",NA,NA,"Low"
"2914","30:21:00","pgw","orange","NS163","16110","Oct15",0,30,21,"no",NA,"",NA,NA,"Low"
"2915","30:24:00","gbp","orange","NS163","16110","Oct15",0,30,24,"no",NA,"",NA,NA,"Low"
"2916","30:57:00","pob","yellow","NS163","16110","Oct15",0,30,57,"no",NA,"",NA,NA,"High"
"2917","31:05:00","xyw","orange","NS163","16110","Oct15",0,31,5,"no",NA,"",NA,NA,"Low"
"2918","31:15:00","pgo","orange","NS163","16110","Oct15",0,31,15,"no",NA,"",NA,NA,"Low"
"2919","31:17:00","xox","yellow","NS163","16110","Oct15",0,31,17,"no",NA,"",NA,NA,"High"
"2920","31:37:00","xww","orange","NS163","16110","Oct15",0,31,37,"no",NA,"",NA,NA,"Low"
"2921","31:41:00","pgw","orange","NS163","16110","Oct15",0,31,41,"no",NA,"",NA,NA,"Low"
"2922","31:49:00","xyp","orange","NS163","16110","Oct15",0,31,49,"no",NA,"",NA,NA,"Low"
"2923","31:54:00","xyw","orange","NS163","16110","Oct15",0,31,54,"no",NA,"",NA,NA,"Low"
"2924","32:18:00","gbp","orange","NS163","16110","Oct15",0,32,18,"no",NA,"",NA,NA,"Low"
"2925","32:24:00","pob","yellow","NS163","16110","Oct15",0,32,24,"no",NA,"",NA,NA,"High"
"2926","32:40:00","xox","yellow","NS163","16110","Oct15",0,32,40,"no",NA,"",NA,NA,"High"
"2927","32:42:00","xyw","orange","NS163","16110","Oct15",0,32,42,"no",NA,"",NA,NA,"Low"
"2928","33:56:00","xww","orange","NS163","16110","Oct15",0,33,56,"no",NA,"",NA,NA,"Low"
"2929","33:56:00","xyo","yellow","NS163","16110","Oct15",0,33,56,"no",NA,"",NA,NA,"High"
"2930","34:06:00","xyw","yellow","NS163","16110","Oct15",0,34,6,"no",NA,"",NA,NA,"High"
"2931","34:28:00","xox","yellow","NS163","16110","Oct15",0,34,28,"no",NA,"",NA,NA,"High"
"2932","34:52:00","ggp","orange","NS163","16110","Oct15",0,34,52,"no",NA,"",NA,NA,"Low"
"2933","34:55:00","xyw","orange","NS163","16110","Oct15",0,34,55,"no",NA,"",NA,NA,"Low"
"2934","35:07:00","pob","orange","NS163","16110","Oct15",0,35,7,"no",NA,"",NA,NA,"Low"
"2935","35:35:00","xww","orange","NS163","16110","Oct15",0,35,35,"no",NA,"",NA,NA,"Low"
"2936","35:51:00","ogw","orange","NS163","16110","Oct15",0,35,51,"no",NA,"",NA,NA,"Low"
"2937","35:51:00","xyw","orange","NS163","16110","Oct15",0,35,51,"no",NA,"",NA,NA,"Low"
"2938","36:11:00","xox","yellow","NS163","16110","Oct15",0,36,11,"no",NA,"",NA,NA,"High"
"2939","36:26:00","gbp","yellow","NS163","16110","Oct15",0,36,26,"no",NA,"",NA,NA,"High"
"2940","36:44:00","xwy","orange","NS163","16110","Oct15",0,36,44,"no",NA,"",NA,NA,"Low"
"2941","37:12:00","xyw","orange","NS163","16110","Oct15",0,37,12,"no",NA,"",NA,NA,"Low"
"2942","37:14:00","xww","orange","NS163","16110","Oct15",0,37,14,"no",NA,"",NA,NA,"Low"
"2943","38:37:00","xyp","orange","NS163","16110","Oct15",0,38,37,"no",NA,"",NA,NA,"Low"
"2944","38:31:00","pob","yellow","NS163","16110","Oct15",0,38,31,"no",NA,"",NA,NA,"High"
"2945","38:53:00","xww","yellow","NS163","16110","Oct15",0,38,53,"no",NA,"",NA,NA,"High"
"2946","38:58:00","xyw","orange","NS163","16110","Oct15",0,38,58,"no",NA,"",NA,NA,"Low"
"2947","39:24:00","xyp","orange","NS163","16110","Oct15",0,39,24,"no",NA,"",NA,NA,"Low"
"2948","39:33:00","xww","orange","NS163","16110","Oct15",0,39,33,"no",NA,"",NA,NA,"Low"
"2949","39:58:00","xyw","orange","NS163","16110","Oct15",0,39,58,"no",NA,"",NA,NA,"Low"
"2950","40:24:00","xwg","orange","NS163","16110","Oct15",0,40,24,"no",NA,"",NA,NA,"Low"
"2951","40:48:00","xog","orange","NS163","16110","Oct15",0,40,48,"no",NA,"",NA,NA,"Low"
"2952","40:48:00","xyw","orange","NS163","16110","Oct15",0,40,48,"no",NA,"",NA,NA,"Low"
"2953","40:59:00","xox","yellow","NS163","16110","Oct15",0,40,59,"no",NA,"",NA,NA,"High"
"2954","41:01:00","xyp","orange","NS163","16110","Oct15",0,41,1,"no",NA,"",NA,NA,"Low"
"2955","41:02:00","xww","orange","NS163","16110","Oct15",0,41,2,"no",NA,"",NA,NA,"Low"
"2956","41:37:00","pob","yellow","NS163","16110","Oct15",0,41,37,"no",NA,"",NA,NA,"High"
"2957","41:44:00","xww","orange","NS163","16110","Oct15",0,41,44,"no",NA,"",NA,NA,"Low"
"2958","42:19:00","xyw","orange","NS163","16110","Oct15",0,42,19,"no",NA,"",NA,NA,"Low"
"2959","42:29:00","gbp","orange","NS163","16110","Oct15",0,42,29,"no",NA,"",NA,NA,"Low"
"2960","42:31:00","xox","yellow","NS163","16110","Oct15",0,42,31,"no",NA,"",NA,NA,"High"
"2961","42:49:00","xww","orange","NS163","16110","Oct15",0,42,49,"no",NA,"",NA,NA,"Low"
"2962","43:09:00","xyw","orange","NS163","16110","Oct15",0,43,9,"no",NA,"",NA,NA,"Low"
"2963","43:27:00","xww","orange","NS163","16110","Oct15",0,43,27,"no",NA,"",NA,NA,"Low"
"2964","43:32:00","xog","orange","NS163","16110","Oct15",0,43,32,"no",NA,"",NA,NA,"Low"
"2965","43:40:00","ggp","yellow","NS163","16110","Oct15",0,43,40,"no",NA,"",NA,NA,"High"
"2966","43:50:00","xox","yellow","NS163","16110","Oct15",0,43,50,"no",NA,"",NA,NA,"High"
"2967","43:50:00","xyw","orange","NS163","16110","Oct15",0,43,50,"no",NA,"",NA,NA,"Low"
"2968","43:54:00","gbp","orange","NS163","16110","Oct15",0,43,54,"no",NA,"",NA,NA,"Low"
"2969","44:03:00","pob","yellow","NS163","16110","Oct15",0,44,3,"no",NA,"",NA,NA,"High"
"2970","44:23:00","xyp","orange","NS163","16110","Oct15",0,44,23,"no",NA,"",NA,NA,"Low"
"2971","44:25:00","xww","orange","NS163","16110","Oct15",0,44,25,"no",NA,"",NA,NA,"Low"
"2972","44:38:00","xog","yellow","NS163","16110","Oct15",0,44,38,"no",NA,"",NA,NA,"High"
"2973","44:46:00","pgy","yellow","NS163","16110","Oct15",0,44,46,"no",NA,"",NA,NA,"High"
"2974","44:49:00","ogw","orange","NS163","16110","Oct15",0,44,49,"no",NA,"",NA,NA,"Low"
"2975","45:07:00","xyw","orange","NS163","16110","Oct15",0,45,7,"no",NA,"",NA,NA,"Low"
"2976","45:19:00","xww","orange","NS163","16110","Oct15",0,45,19,"no",NA,"",NA,NA,"Low"
"2977","45:43:00","pgp","orange","NS163","16110","Oct15",0,45,43,"no",NA,"",NA,NA,"Low"
"2978","45:57:00","xox","yellow","NS163","16110","Oct15",0,45,57,"no",NA,"",NA,NA,"High"
"2979","46:00:00","pob","yellow","NS163","16110","Oct15",0,46,0,"no",NA,"",NA,NA,"High"
"2980","46:16:00","xyp","orange","NS163","16110","Oct15",0,46,16,"no",NA,"",NA,NA,"Low"
"2981","46:19:00","xyw","orange","NS163","16110","Oct15",0,46,19,"no",NA,"",NA,NA,"Low"
"2982","46:29:00","xww","orange","NS163","16110","Oct15",0,46,29,"no",NA,"",NA,NA,"Low"
"2983","47:05:00","xyw","orange","NS163","16110","Oct15",0,47,5,"no",NA,"",NA,NA,"Low"
"2984","47:30:00","xox","yellow","NS163","16110","Oct15",0,47,30,"no",NA,"",NA,NA,"High"
"2985","47:30:00","xww","orange","NS163","16110","Oct15",0,47,30,"no",NA,"",NA,NA,"Low"
"2986","47:58:00","xyw","orange","NS163","16110","Oct15",0,47,58,"no",NA,"",NA,NA,"Low"
"2987","48:07:00","gbp","orange","NS163","16110","Oct15",0,48,7,"no",NA,"",NA,NA,"Low"
"2988","48:28:00","pob","yellow","NS163","16110","Oct15",0,48,28,"no",NA,"",NA,NA,"High"
"2989","48:40:00","xog","orange","NS163","16110","Oct15",0,48,40,"no",NA,"",NA,NA,"Low"
"2990","48:46:00","xww","orange","NS163","16110","Oct15",0,48,46,"no",NA,"",NA,NA,"Low"
"2991","49:05:00","xyw","orange","NS163","16110","Oct15",0,49,5,"no",NA,"",NA,NA,"Low"
"2992","49:09:00","xox","yellow","NS163","16110","Oct15",0,49,9,"no",NA,"",NA,NA,"High"
"2993","49:30:00","ogw","orange","NS163","16110","Oct15",0,49,30,"no",NA,"",NA,NA,"Low"
"2994","49:49:00","xyp","orange","NS163","16110","Oct15",0,49,49,"no",NA,"",NA,NA,"Low"
"2995","50:00:00","xyw","orange","NS163","16110","Oct15",0,50,0,"no",NA,"",NA,NA,"Low"
"2996","50:27:00","xox","yellow","NS163","16110","Oct15",0,50,27,"no",NA,"",NA,NA,"High"
"2997","50:41:00","xyw","orange","NS163","16110","Oct15",0,50,41,"no",NA,"",NA,NA,"Low"
"2998","50:48:00","gbp","orange","NS163","16110","Oct15",0,50,48,"no",NA,"",NA,NA,"Low"
"2999","51:40:00","xww","orange","NS163","16110","Oct15",0,51,40,"no",NA,"",NA,NA,"Low"
"3000","51:50:00","ogw","orange","NS163","16110","Oct15",0,51,50,"no",NA,"",NA,NA,"Low"
"3001","52:23:00","xyw","orange","NS163","16110","Oct15",0,52,23,"no",NA,"",NA,NA,"Low"
"3002","52:26:00","xww","orange","NS163","16110","Oct15",0,52,26,"no",NA,"",NA,NA,"Low"
"3003","52:28:00","xyg","orange","NS163","16110","Oct15",0,52,28,"no",NA,"",NA,NA,"Low"
"3004","52:56:00","gbp","orange","NS163","16110","Oct15",0,52,56,"no",NA,"",NA,NA,"Low"
"3005","52:58:00","xyb","yellow","NS163","16110","Oct15",0,52,58,"no",NA,"",NA,NA,"High"
"3006","53:10:00","xox","orange","NS163","16110","Oct15",0,53,10,"no",NA,"",NA,NA,"Low"
"3007","53:18:00","xyp","orange","NS163","16110","Oct15",0,53,18,"no",NA,"",NA,NA,"Low"
"3008","53:22:00","xww","orange","NS163","16110","Oct15",0,53,22,"no",NA,"",NA,NA,"Low"
"3009","53:31:00","xog","orange","NS163","16110","Oct15",0,53,31,"no",NA,"",NA,NA,"Low"
"3010","53:36:00","xwg","orange","NS163","16110","Oct15",0,53,36,"no",NA,"",NA,NA,"Low"
"3011","53:37:00","ogw","orange","NS163","16110","Oct15",0,53,37,"no",NA,"",NA,NA,"Low"
"3012","54:15:00","pob","yellow","NS163","16110","Oct15",0,54,15,"no",NA,"",NA,NA,"High"
"3013","54:37:00","xwp","yellow","NS163","16110","Oct15",0,54,37,"no",NA,"",NA,NA,"High"
"3014","54:42:00","xyw","orange","NS163","16110","Oct15",0,54,42,"no",NA,"",NA,NA,"Low"
"3015","55:03:00","xww","orange","NS163","16110","Oct15",0,55,3,"no",NA,"",NA,NA,"Low"
"3016","55:05:00","gyw","yellow","NS163","16110","Oct15",0,55,5,"no",NA,"",NA,NA,"High"
"3017","55:35:00","xyw","orange","NS163","16110","Oct15",0,55,35,"no",NA,"",NA,NA,"Low"
"3018","55:37:00","pgp","yellow","NS163","16110","Oct15",0,55,37,"no",NA,"",NA,NA,"High"
"3019","55:37:00","xog","orange","NS163","16110","Oct15",0,55,37,"no",NA,"",NA,NA,"Low"
"3020","55:50:00","gbp","orange","NS163","16110","Oct15",0,55,50,"no",NA,"",NA,NA,"Low"
"3021","55:58:00","ogw","yellow","NS163","16110","Oct15",0,55,58,"no",NA,"",NA,NA,"High"
"3022","56:04:00","xww","orange","NS163","16110","Oct15",0,56,4,"no",NA,"",NA,NA,"Low"
"3023","56:33:00","xyw","orange","NS163","16110","Oct15",0,56,33,"no",NA,"",NA,NA,"Low"
"3024","56:36:00","xyp","orange","NS163","16110","Oct15",0,56,36,"no",NA,"",NA,NA,"Low"
"3025","56:42:00","pgw","orange","NS163","16110","Oct15",0,56,42,"no",NA,"",NA,NA,"Low"
"3026","56:45:00","xyp","orange","NS163","16110","Oct15",0,56,45,"no",NA,"",NA,NA,"Low"
"3027","56:58:00","pob","yellow","NS163","16110","Oct15",0,56,58,"no",NA,"",NA,NA,"High"
"3028","57:24:00","xww","orange","NS163","16110","Oct15",0,57,24,"no",NA,"",NA,NA,"Low"
"3029","58:00:00","pgw","orange","NS163","16110","Oct15",0,58,0,"no",NA,"",NA,NA,"Low"
"3030","58:18:00","xww","orange","NS163","16110","Oct15",0,58,18,"no",NA,"",NA,NA,"Low"
"3031","58:20:00","xog","orange","NS163","16110","Oct15",0,58,20,"no",NA,"",NA,NA,"Low"
"3032","59:19:00","xox","yellow","NS163","16110","Oct15",0,59,19,"no",NA,"",NA,NA,"High"
"3033","59:19:00","pgw","orange","NS163","16110","Oct15",0,59,19,"no",NA,"",NA,NA,"Low"
"3034","59:27:00","pob","orange","NS163","16110","Oct15",0,59,27,"no",NA,"",NA,NA,"Low"
"3035","59:32:00","xwg","orange","NS163","16110","Oct15",0,59,32,"no",NA,"",NA,NA,"Low"
"3036","59:36:00","xyw","orange","NS163","16110","Oct15",0,59,36,"no",NA,"",NA,NA,"Low"
"3037","1:00:24","ogw","orange","NS163","16110","Oct15",1,0,24,"no",NA,"",NA,NA,"Low"
"3038","1:00:59","xyw","orange","NS163","16110","Oct15",1,0,59,"no",NA,"",NA,NA,"Low"
"3039","1:01:09","xog","yellow","NS163","16110","Oct15",1,1,9,"no",NA,"",NA,NA,"High"
"3040","1:01:10","xox","yellow","NS163","16110","Oct15",1,1,10,"no",NA,"",NA,NA,"High"
"3041","1:02:15","xwg","orange","NS163","16110","Oct15",1,2,15,"no",NA,"",NA,NA,"Low"
"3042","1:02:22","pgw","yellow","NS163","16110","Oct15",1,2,22,"no",NA,"",NA,NA,"High"
"3043","1:02:43","xyw","orange","NS163","16110","Oct15",1,2,43,"no",NA,"",NA,NA,"Low"
"3044","1:02:48","xyg","yellow","NS163","16110","Oct15",1,2,48,"no",NA,"",NA,NA,"High"
"3045","1:02:49","xww","orange","NS163","16110","Oct15",1,2,49,"no",NA,"",NA,NA,"Low"
"3046","1:02:54","xox","yellow","NS163","16110","Oct15",1,2,54,"no",NA,"",NA,NA,"High"
"3047","1:03:05","xww","orange","NS163","16110","Oct15",1,3,5,"no",NA,"",NA,NA,"Low"
"3048","1:03:20","xyp","orange","NS163","16110","Oct15",1,3,20,"no",NA,"",NA,NA,"Low"
"3049","1:03:27","pgw","orange","NS163","16110","Oct15",1,3,27,"no",NA,"",NA,NA,"Low"
"3050","1:03:34","xyg","yellow","NS163","16110","Oct15",1,3,34,"no",NA,"",NA,NA,"High"
"3051","1:03:56","xwp","yellow","NS163","16110","Oct15",1,3,56,"no",NA,"",NA,NA,"High"
"3052","1:04:13","xob","yellow","NS163","16110","Oct15",1,4,13,"no",NA,"",NA,NA,"High"
"3053","1:04:41","xyw","orange","NS163","16110","Oct15",1,4,41,"no",NA,"",NA,NA,"Low"
"3054","1:04:57","gbp","orange","NS163","16110","Oct15",1,4,57,"no",NA,"",NA,NA,"Low"
"3055","1:05:24","ogw","yellow","NS163","16110","Oct15",1,5,24,"no",NA,"",NA,NA,"High"
"3056","1:05:28","pgw","orange","NS163","16110","Oct15",1,5,28,"no",NA,"",NA,NA,"Low"
"3057","1:05:46","xyw","orange","NS163","16110","Oct15",1,5,46,"no",NA,"",NA,NA,"Low"
"3058","1:06:22","gyw","orange","NS163","16110","Oct15",1,6,22,"no",NA,"",NA,NA,"Low"
"3059","1:06:52","xyp","orange","NS163","16110","Oct15",1,6,52,"no",NA,"",NA,NA,"Low"
"3060","1:07:37","xyw","orange","NS163","16110","Oct15",1,7,37,"no",NA,"",NA,NA,"Low"
"3061","1:07:40","gbp","orange","NS163","16110","Oct15",1,7,40,"no",NA,"",NA,NA,"Low"
"3062","1:08:21","xwg","orange","NS163","16110","Oct15",1,8,21,"no",NA,"",NA,NA,"Low"
"3063","1:08:30","ogw","orange","NS163","16110","Oct15",1,8,30,"no",NA,"",NA,NA,"Low"
"3064","1:08:36","xwy","orange","NS163","16110","Oct15",1,8,36,"no",NA,"",NA,NA,"Low"
"3065","1:09:05","xyw","orange","NS163","16110","Oct15",1,9,5,"no",NA,"",NA,NA,"Low"
"3066","1:09:25","xyp","yellow","NS163","16110","Oct15",1,9,25,"no",NA,"",NA,NA,"High"
"3067","1:10:12","xyw","orange","NS163","16110","Oct15",1,10,12,"no",NA,"",NA,NA,"Low"
"3068","1:11:03","gyw","yellow","NS163","16110","Oct15",1,11,3,"no",NA,"",NA,NA,"High"
"3069","1:11:13","pob","yellow","NS163","16110","Oct15",1,11,13,"no",NA,"",NA,NA,"High"
"3070","1:11:42","xyg","orange","NS163","16110","Oct15",1,11,42,"no",NA,"",NA,NA,"Low"
"3071","1:11:58","xyw","orange","NS163","16110","Oct15",1,11,58,"no",NA,"",NA,NA,"Low"
"3072","1:12:11","gbp","orange","NS163","16110","Oct15",1,12,11,"no",NA,"",NA,NA,"Low"
"3073","1:12:39","xwg","orange","NS163","16110","Oct15",1,12,39,"no",NA,"",NA,NA,"Low"
"3074","1:13:20","pob","yellow","NS163","16110","Oct15",1,13,20,"no",NA,"",NA,NA,"High"
"3075","1:13:35","xyw","orange","NS163","16110","Oct15",1,13,35,"no",NA,"",NA,NA,"Low"
"3076","1:13:59","gbp","orange","NS163","16110","Oct15",1,13,59,"no",NA,"",NA,NA,"Low"
"3077","1:14:07","xog","orange","NS163","16110","Oct15",1,14,7,"no",NA,"",NA,NA,"Low"
"3078","1:14:51","goy","yellow","NS163","16110","Oct15",1,14,51,"no",NA,"",NA,NA,"High"
"3079","15:02","ygo","yellow","NS165","16110","Oct15",0,15,2,"no",NA,"",NA,NA,"High"
"3080","15:10","xgg","yellow","NS165","16110","Oct15",0,15,10,"no",NA,"",NA,NA,"High"
"3081","15:15","pgo","yellow","NS165","16110","Oct15",0,15,15,"no",NA,"",NA,NA,"High"
"3082","16:08","xyo","yellow","NS165","16110","Oct15",0,16,8,"no",NA,"",NA,NA,"High"
"3083","16:09","xyp","yellow","NS165","16110","Oct15",0,16,9,"no",NA,"",NA,NA,"High"
"3084","16:16","xbp","orange","NS165","16110","Oct15",0,16,16,"no",NA,"",NA,NA,"Low"
"3085","16:24","xbg","yellow","NS165","16110","Oct15",0,16,24,"no",NA,"",NA,NA,"High"
"3086","16:37","xgo","orange","NS165","16110","Oct15",0,16,37,"no",NA,"",NA,NA,"Low"
"3087","16:38","ygo","yellow","NS165","16110","Oct15",0,16,38,"no",NA,"",NA,NA,"High"
"3088","17:00","xwp","yellow","NS165","16110","Oct15",0,17,0,"no",NA,"",NA,NA,"High"
"3089","17:03","xbg","yellow","NS165","16110","Oct15",0,17,3,"no",NA,"",NA,NA,"High"
"3090","17:15","xgo","orange","NS165","16110","Oct15",0,17,15,"no",NA,"",NA,NA,"Low"
"3091","17:16","gbg","orange","NS165","16110","Oct15",0,17,16,"no",NA,"",NA,NA,"Low"
"3092","17:17","xgw","orange","NS165","16110","Oct15",0,17,17,"no",NA,"",NA,NA,"Low"
"3093","17:37","yog","orange","NS165","16110","Oct15",0,17,37,"no",NA,"",NA,NA,"Low"
"3094","17:50","xgg","orange","NS165","16110","Oct15",0,17,50,"no",NA,"",NA,NA,"Low"
"3095","17:56","ygo","orange","NS165","16110","Oct15",0,17,56,"no",NA,"",NA,NA,"Low"
"3096","18:40","xyx","yellow","NS165","16110","Oct15",0,18,40,"no",NA,"",NA,NA,"High"
"3097","18:41","xbg","yellow","NS165","16110","Oct15",0,18,41,"no",NA,"",NA,NA,"High"
"3098","19:10","yog","orange","NS165","16110","Oct15",0,19,10,"no",NA,"",NA,NA,"Low"
"3099","19:17","ygo","yellow","NS165","16110","Oct15",0,19,17,"no",NA,"",NA,NA,"High"
"3100","19:30","gbg","orange","NS165","16110","Oct15",0,19,30,"no",NA,"",NA,NA,"Low"
"3101","19:39","xwb","yellow","NS165","16110","Oct15",0,19,39,"no",NA,"",NA,NA,"High"
"3102","19:40","xgg","yellow","NS165","16110","Oct15",0,19,40,"no",NA,"",NA,NA,"High"
"3103","20:00","xgx","yellow","NS165","16110","Oct15",0,20,0,"no",NA,"",NA,NA,"High"
"3104","20:00","xgo","yellow","NS165","16110","Oct15",0,20,0,"no",NA,"",NA,NA,"High"
"3105","20:18","ygo","yellow","NS165","16110","Oct15",0,20,18,"no",NA,"",NA,NA,"High"
"3106","20:54","xgp","yellow","NS165","16110","Oct15",0,20,54,"no",NA,"",NA,NA,"High"
"3107","21:07","xbg","yellow","NS165","16110","Oct15",0,21,7,"no",NA,"",NA,NA,"High"
"3108","21:33","xgo","orange","NS165","16110","Oct15",0,21,33,"no",NA,"",NA,NA,"Low"
